day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
1;798400;BANANAS;4807;26;;;;;4813;26;;;;;4810.0;-622.9296875
1;798400;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;11978.0
1;798500;BANANAS;4807;26;;;;;4813;2;4814;24;;;4810.0;-630.203125
1;798500;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;11978.0
1;798600;BANANAS;4807;23;;;;;4813;1;4814;22;;;4810.0;-630.3984375
1;798600;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;11978.0
1;798700;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;11978.0
1;798700;BANANAS;4807;25;;;;;4813;1;4814;24;;;4810.0;-631.96875
1;798800;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;11978.0
1;798800;BANANAS;4807;32;;;;;4813;2;4814;30;;;4810.0;-629.828125
1;798900;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;11978.0
1;798900;BANANAS;4807;25;;;;;4814;25;;;;;4810.5;-629.3671875
1;799000;PEARLS;9998;1;9995;26;;;10005;26;;;;;10001.5;11978.0
1;799000;BANANAS;4812;1;4808;2;4807;26;4814;26;;;;;4813.0;-635.3828125
1;799100;PEARLS;9996;1;9995;30;;;9998;1;10004;1;10005;30;9997.0;11978.0
1;799100;BANANAS;4807;31;;;;;4814;31;;;;;4810.5;-633.84375
1;799200;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;11980.0
1;799200;BANANAS;4812;1;4807;27;;;4813;2;4814;25;;;4812.5;-630.3046875
1;799300;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;11983.0
1;799300;BANANAS;4812;1;4807;30;;;4813;30;;;;;4812.5;-625.09375
1;799400;PEARLS;9998;7;9996;1;9995;21;10000;1;10004;1;10005;21;9999.0;11983.0
1;799400;BANANAS;4807;6;4806;22;;;4812;1;4813;21;;;4809.5;-609.484375
1;799500;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;11983.0
1;799500;BANANAS;4806;29;;;;;4812;29;;;;;4809.0;-604.25
1;799600;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;11983.0
1;799600;BANANAS;4806;22;;;;;4812;1;4813;21;;;4809.0;-609.7578125
1;799700;PEARLS;10002;4;9995;26;;;10005;26;;;;;10003.5;11983.0
1;799700;BANANAS;4806;26;;;;;4811;1;4813;26;;;4808.5;-609.15625
1;799800;BANANAS;4805;21;;;;;4812;21;;;;;4808.5;-600.2265625
1;799800;PEARLS;10002;1;9995;21;;;10005;21;;;;;10003.5;11991.0
1;799900;BANANAS;4808;6;4806;23;;;4810;9;4812;23;;;4809.0;-604.71875
1;799900;PEARLS;9996;1;9995;22;;;10002;10;10004;1;10005;22;9999.0;11993.0
1;800000;BANANAS;4806;27;;;;;4812;27;;;;;4809.0;-603.6640625
1;800000;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;11993.0
1;800100;BANANAS;4806;9;4805;22;;;4812;22;;;;;4809.0;-594.578125
1;800100;PEARLS;9998;9;9996;2;9995;20;10004;2;10005;20;;;10001.0;11993.0
1;800200;BANANAS;4806;2;4805;30;;;4812;31;;;;;4809.0;-598.796875
1;800200;PEARLS;9998;1;9996;1;9995;30;10004;1;10005;30;;;10001.0;11993.0
1;800300;BANANAS;4806;29;;;;;4812;29;;;;;4809.0;-603.53125
1;800300;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;11993.0
1;800400;BANANAS;4806;26;;;;;4812;26;;;;;4809.0;-605.203125
1;800400;PEARLS;9995;26;;;;;9998;1;10005;26;;;9996.5;11993.0
1;800500;BANANAS;4806;24;;;;;4811;6;4812;2;4813;22;4808.5;-609.5
1;800500;PEARLS;9996;2;9995;22;;;10002;4;10004;2;10005;22;9999.0;11995.0
1;800600;PEARLS;9998;1;9996;2;9995;25;10004;2;10005;25;;;10001.0;11995.0
1;800600;BANANAS;4807;1;4806;27;;;4813;27;;;;;4810.0;-612.375
1;800700;BANANAS;4806;29;;;;;4813;29;;;;;4809.5;-621.8828125
1;800700;PEARLS;9995;29;;;;;9998;10;10005;29;;;9996.5;11995.0
1;800800;PEARLS;9998;1;9996;2;9995;26;10004;2;10005;26;;;10001.0;12015.0
1;800800;BANANAS;4808;1;4807;28;;;4813;28;;;;;4810.5;-626.609375
1;800900;BANANAS;4812;3;4807;27;;;4814;27;;;;;4813.0;-637.7734375
1;800900;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;12015.0
1;801000;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;12015.0
1;801000;BANANAS;4807;26;;;;;4814;26;;;;;4810.5;-637.1953125
1;801100;BANANAS;4808;4;4807;28;;;4814;28;;;;;4811.0;-627.6953125
1;801100;PEARLS;9998;1;9995;28;;;10005;28;;;;;10001.5;12015.0
1;801200;PEARLS;9996;2;9995;29;;;10002;9;10004;2;10005;29;9999.0;12015.0
1;801200;BANANAS;4807;2;4806;29;;;4811;9;4813;31;;;4809.0;-619.96875
1;801300;BANANAS;4807;11;4806;27;;;4813;28;;;;;4810.0;-619.578125
1;801300;PEARLS;9998;9;9996;1;9995;27;10004;1;10005;27;;;10001.0;12015.0
1;801400;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;12015.0
1;801400;BANANAS;4806;29;;;;;4813;29;;;;;4809.5;-612.484375
1;801500;BANANAS;4807;7;4806;25;;;4813;25;;;;;4810.0;-612.125
1;801500;PEARLS;9998;5;9995;25;;;10005;25;;;;;10001.5;12015.0
1;801600;PEARLS;9996;2;9995;28;;;10002;6;10004;2;10005;28;9999.0;12015.0
1;801600;BANANAS;4806;30;;;;;4807;13;4811;6;4813;30;4806.5;-615.0859375
1;801700;BANANAS;4806;24;;;;;4807;1;4813;24;;;4806.5;-619.7734375
1;801700;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;12015.0
1;801800;PEARLS;9996;1;9995;29;;;10002;1;10004;1;10005;29;9999.0;12015.0
1;801800;BANANAS;4807;1;4806;29;;;4811;1;4813;30;;;4809.0;-618.125
1;801900;BANANAS;4810;2;4807;3;4806;31;4812;31;;;;;4811.0;-603.859375
1;801900;PEARLS;9998;3;9996;1;9995;30;10004;1;10005;30;;;10001.0;12015.0
1;802000;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;12015.0
1;802000;BANANAS;4806;2;4805;29;;;4808;1;4812;31;;;4807.0;-599.203125
1;802100;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;12015.0
1;802100;BANANAS;4806;1;4805;28;;;4808;3;4812;29;;;4807.0;-601.484375
1;802200;PEARLS;9996;1;9995;27;;;10002;2;10004;1;10005;27;9999.0;12015.0
1;802200;BANANAS;4806;1;4805;27;;;4810;3;4812;28;;;4808.0;-602.3125
1;802300;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;12015.0
1;802300;BANANAS;4806;21;;;;;4812;21;;;;;4809.0;-604.796875
1;802400;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;12015.0
1;802400;BANANAS;4810;1;4805;23;;;4812;23;;;;;4811.0;-595.3203125
1;802500;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;12015.0
1;802500;BANANAS;4805;30;;;;;4812;30;;;;;4808.5;-592.953125
1;802600;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;12015.0
1;802600;BANANAS;4805;26;;;;;4812;26;;;;;4808.5;-594.2265625
1;802700;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;12015.0
1;802700;BANANAS;4805;26;;;;;4811;2;4812;24;;;4808.0;-589.8125
1;802800;BANANAS;4805;21;;;;;4810;2;4812;21;;;4807.5;-598.171875
1;802800;PEARLS;9995;21;;;;;10002;2;10005;21;;;9998.5;12015.0
1;802900;BANANAS;4806;2;4805;30;;;4812;32;;;;;4809.0;-598.953125
1;802900;PEARLS;10002;1;9996;2;9995;30;10004;2;10005;30;;;10003.0;12015.0
1;803000;BANANAS;4806;30;;;;;4813;30;;;;;4809.5;-609.9296875
1;803000;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;12017.0
1;803100;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;12017.0
1;803100;BANANAS;4806;30;;;;;4813;30;;;;;4809.5;-611.609375
1;803200;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;12017.0
1;803200;BANANAS;4806;23;;;;;4813;23;;;;;4809.5;-609.734375
1;803300;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;12017.0
1;803300;BANANAS;4806;27;;;;;4812;27;;;;;4809.0;-602.859375
1;803400;PEARLS;9995;26;;;;;10002;3;10005;26;;;9998.5;12017.0
1;803400;BANANAS;4805;26;;;;;4810;2;4812;26;;;4807.5;-597.4921875
1;803500;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;12023.0
1;803500;BANANAS;4810;1;4805;31;;;4811;2;4812;29;;;4810.5;-589.328125
1;803600;PEARLS;9996;2;9995;30;;;10000;6;10004;2;10005;30;9998.0;12023.0
1;803600;BANANAS;4805;2;4804;30;;;4811;32;;;;;4808.0;-579.96875
1;803700;PEARLS;10002;1;9996;1;9995;23;10004;1;10005;23;;;10003.0;12023.0
1;803700;BANANAS;4805;1;4804;23;;;4811;24;;;;;4808.0;-580.34375
1;803800;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;12025.0
1;803800;BANANAS;4804;1;4803;26;;;4810;27;;;;;4807.0;-559.1875
1;803900;PEARLS;9996;2;9995;23;;;10000;3;10004;2;10005;23;9998.0;12031.0
1;803900;BANANAS;4806;2;4804;2;4803;23;4810;25;;;;;4808.0;-560.59375
1;804000;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;12031.0
1;804000;BANANAS;4803;23;;;;;4810;23;;;;;4806.5;-556.7578125
1;804100;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;12031.0
1;804100;BANANAS;4804;29;;;;;4810;29;;;;;4807.0;-566.5546875
1;804200;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;12031.0
1;804200;BANANAS;4803;29;;;;;4810;29;;;;;4806.5;-555.7734375
1;804300;BANANAS;4804;2;4803;26;;;4810;28;;;;;4807.0;-561.9140625
1;804300;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;12031.0
1;804400;BANANAS;4803;24;;;;;4810;24;;;;;4806.5;-554.015625
1;804400;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;12037.0
1;804500;BANANAS;4803;30;;;;;4810;30;;;;;4806.5;-558.703125
1;804500;PEARLS;9995;30;;;;;9998;2;10005;30;;;9996.5;12037.0
1;804600;BANANAS;4803;29;;;;;4810;29;;;;;4806.5;-561.0546875
1;804600;PEARLS;9995;29;;;;;9998;2;10005;29;;;9996.5;12041.0
1;804700;BANANAS;4806;5;4805;26;;;4811;26;;;;;4808.5;-586.078125
1;804700;PEARLS;9998;5;9996;2;9995;24;10004;2;10005;24;;;10001.0;12045.0
1;804800;BANANAS;4805;29;;;;;4811;2;4812;27;;;4808.0;-590.4609375
1;804800;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;12045.0
1;804900;BANANAS;4805;6;4804;26;;;4811;26;;;;;4808.0;-574.5703125
1;804900;PEARLS;9998;6;9996;2;9995;24;10004;2;10005;24;;;10001.0;12045.0
1;805000;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;12045.0
1;805000;BANANAS;4809;1;4804;29;;;4811;29;;;;;4810.0;-570.703125
1;805100;BANANAS;4804;27;;;;;4810;2;4811;25;;;4807.0;-568.9453125
1;805100;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;12045.0
1;805200;BANANAS;4805;2;4804;24;;;4811;26;;;;;4808.0;-578.0078125
1;805200;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;12045.0
1;805300;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;12045.0
1;805300;BANANAS;4807;1;4804;30;;;4810;2;4811;28;;;4808.5;-571.875
1;805400;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;12048.0
1;805400;BANANAS;4804;28;;;;;4811;28;;;;;4807.5;-577.8203125
1;805500;BANANAS;4804;23;;;;;4811;23;;;;;4807.5;-576.609375
1;805500;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;12048.0
1;805600;BANANAS;4804;25;;;;;4810;26;;;;;4807.0;-565.9296875
1;805600;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;12048.0
1;805700;PEARLS;9996;1;9995;24;;;10000;4;10004;1;10005;24;9998.0;12048.0
1;805700;BANANAS;4805;25;;;;;4811;25;;;;;4808.0;-583.890625
1;805800;PEARLS;9995;24;;;;;9998;2;10005;24;;;9996.5;12048.0
1;805800;BANANAS;4804;24;;;;;4811;24;;;;;4807.5;-575.4765625
1;805900;BANANAS;4804;22;;;;;4807;6;4811;22;;;4805.5;-571.5234375
1;805900;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;12052.0
1;806000;BANANAS;4805;4;4804;24;;;4811;26;;;;;4808.0;-579.109375
1;806000;PEARLS;10002;1;9998;2;9996;2;10004;2;10005;24;;;10003.0;12052.0
1;806100;PEARLS;9996;1;9995;29;;;10002;9;10004;1;10005;29;9999.0;12054.0
1;806100;BANANAS;4804;30;;;;;4809;9;4810;1;4811;29;4806.5;-571.2890625
1;806200;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;12054.0
1;806200;BANANAS;4804;25;;;;;4811;25;;;;;4807.5;-573.640625
1;806300;BANANAS;4805;30;;;;;4811;30;;;;;4808.0;-585.7734375
1;806300;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;12054.0
1;806400;BANANAS;4804;25;;;;;4810;1;4811;25;;;4807.0;-570.75
1;806400;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;12054.0
1;806500;PEARLS;10002;1;9995;26;;;10005;26;;;;;10003.5;12054.0
1;806500;BANANAS;4804;26;;;;;4811;26;;;;;4807.5;-571.3203125
1;806600;PEARLS;9995;26;;;;;9998;1;10005;26;;;9996.5;12056.0
1;806600;BANANAS;4804;26;;;;;4811;26;;;;;4807.5;-574.6171875
1;806700;PEARLS;10000;5;9996;2;9995;30;10004;2;10005;30;;;10002.0;12058.0
1;806700;BANANAS;4804;32;;;;;4810;32;;;;;4807.0;-567.2734375
1;806800;PEARLS;10002;10;9998;6;9996;1;10004;1;10005;26;;;10003.0;12058.0
1;806800;BANANAS;4806;6;4805;27;;;4811;27;;;;;4808.5;-584.40625
1;806900;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;12078.0
1;806900;BANANAS;4805;24;;;;;4806;1;4812;24;;;4805.5;-597.203125
1;807000;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;12078.0
1;807000;BANANAS;4805;21;;;;;4812;21;;;;;4808.5;-597.828125
1;807100;PEARLS;9995;27;;;;;9998;5;10005;27;;;9996.5;12078.0
1;807100;BANANAS;4811;1;4806;27;;;4812;27;;;;;4811.5;-603.4375
1;807200;BANANAS;4805;31;;;;;4810;3;4812;31;;;4807.5;-596.9921875
1;807200;PEARLS;9996;1;9995;30;;;10002;3;10004;1;10005;30;9999.0;12088.0
1;807300;BANANAS;4810;5;4806;4;4805;22;4812;22;;;;;4811.0;-596.921875
1;807300;PEARLS;9998;4;9995;22;;;10005;22;;;;;10001.5;12088.0
1;807400;BANANAS;4805;30;;;;;4806;6;4812;32;;;4805.5;-602.3046875
1;807400;PEARLS;10002;1;9996;2;9995;30;10004;2;10005;30;;;10003.0;12088.0
1;807500;BANANAS;4805;25;;;;;4806;8;4812;25;;;4805.5;-599.9921875
1;807500;PEARLS;9995;25;;;;;9998;5;10005;25;;;9996.5;12090.0
1;807600;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;12103.0
1;807600;BANANAS;4805;29;;;;;4811;2;4812;27;;;4808.0;-588.5
1;807700;PEARLS;9996;2;9995;27;;;9998;1;10004;2;10005;27;9997.0;12103.0
1;807700;BANANAS;4805;29;;;;;4811;29;;;;;4808.0;-585.6640625
1;807800;PEARLS;9998;10;9996;2;9995;26;10004;2;10005;26;;;10001.0;12105.0
1;807800;BANANAS;4805;12;4804;26;;;4811;28;;;;;4808.0;-582.1484375
1;807900;PEARLS;9996;1;9995;27;;;10002;5;10004;1;10005;27;9999.0;12105.0
1;807900;BANANAS;4805;28;;;;;4809;5;4811;28;;;4807.0;-586.0859375
1;808000;PEARLS;9998;2;9996;1;9995;29;10004;1;10005;29;;;10001.0;12105.0
1;808000;BANANAS;4810;1;4808;5;4806;2;4811;1;4812;29;;;4810.5;-587.3125
1;808100;PEARLS;9998;5;9996;2;9995;28;10004;2;10005;28;;;10001.0;12105.0
1;808100;BANANAS;4809;3;4806;5;4805;30;4811;2;4812;28;;;4810.0;-591.09375
1;808200;PEARLS;9998;9;9996;1;9995;28;10004;1;10005;28;;;10001.0;12105.0
1;808200;BANANAS;4806;9;4805;29;;;4811;1;4812;28;;;4808.5;-588.046875
1;808300;PEARLS;9995;22;;;;;10002;4;10005;22;;;9998.5;12105.0
1;808300;BANANAS;4804;22;;;;;4809;4;4811;22;;;4806.5;-579.6796875
1;808400;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;12105.0
1;808400;BANANAS;4805;20;;;;;4812;20;;;;;4808.5;-587.6875
1;808500;PEARLS;9996;2;9995;27;;;10002;6;10004;2;10005;27;9999.0;12105.0
1;808500;BANANAS;4805;29;;;;;4808;6;4810;6;4812;29;4806.5;-597.34375
1;808600;PEARLS;9996;2;9995;20;;;10000;2;10004;2;10005;20;9998.0;12105.0
1;808600;BANANAS;4805;22;;;;;4811;22;;;;;4808.0;-585.5
1;808700;BANANAS;4805;23;;;;;4809;4;4811;23;;;4807.0;-584.8125
1;808700;PEARLS;9996;1;9995;22;;;10002;4;10004;1;10005;22;9999.0;12105.0
1;808800;BANANAS;4804;20;;;;;4811;21;;;;;4807.5;-582.046875
1;808800;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;12105.0
1;808900;BANANAS;4805;31;;;;;4811;31;;;;;4808.0;-585.125
1;808900;PEARLS;9996;1;9995;30;;;9998;1;10004;1;10005;30;9997.0;12108.0
1;809000;BANANAS;4805;2;4804;29;;;4811;31;;;;;4808.0;-579.890625
1;809000;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;12110.0
1;809100;BANANAS;4804;28;;;;;4811;28;;;;;4807.5;-572.703125
1;809100;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;12110.0
1;809200;BANANAS;4804;27;;;;;4809;3;4811;27;;;4806.5;-573.4296875
1;809200;PEARLS;9996;1;9995;26;;;10002;3;10004;1;10005;26;9999.0;12110.0
1;809300;BANANAS;4804;26;;;;;4809;2;4810;1;4811;25;4806.5;-571.953125
1;809300;PEARLS;9996;1;9995;25;;;10002;2;10004;1;10005;25;9999.0;12110.0
1;809400;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;12113.0
1;809400;BANANAS;4809;1;4808;4;4804;31;4811;31;;;;;4810.0;-573.2109375
1;809500;BANANAS;4804;30;;;;;4810;30;;;;;4807.0;-564.53125
1;809500;PEARLS;9995;30;;;;;9998;1;10005;30;;;9996.5;12113.0
1;809600;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;12115.0
1;809600;BANANAS;4804;25;;;;;4810;25;;;;;4807.0;-565.0078125
1;809700;BANANAS;4804;28;;;;;4810;28;;;;;4807.0;-562.90625
1;809700;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;12115.0
1;809800;PEARLS;9996;2;9995;30;;;10000;3;10004;2;10005;30;9998.0;12115.0
1;809800;BANANAS;4804;31;;;;;4807;4;4810;32;;;4805.5;-565.46875
1;809900;BANANAS;4804;23;;;;;4811;23;;;;;4807.5;-572.796875
1;809900;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;12115.0
1;810000;PEARLS;9996;1;9995;29;;;10002;9;10004;1;10005;29;9999.0;12115.0
1;810000;BANANAS;4804;30;;;;;4809;9;4811;30;;;4806.5;-573.34375
1;810100;BANANAS;4804;22;;;;;4810;22;;;;;4807.0;-563.828125
1;810100;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;12115.0
1;810200;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;12115.0
1;810200;BANANAS;4804;27;;;;;4807;1;4810;28;;;4805.5;-565.765625
1;810300;BANANAS;4805;7;4804;28;;;4811;28;;;;;4808.0;-575.234375
1;810300;PEARLS;9998;8;9996;1;9995;27;10004;1;10005;27;;;10001.0;12115.0
1;810400;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;12115.0
1;810400;BANANAS;4804;27;;;;;4811;27;;;;;4807.5;-582.328125
1;810500;BANANAS;4805;24;;;;;4810;4;4812;25;;;4807.5;-587.46875
1;810500;PEARLS;9995;25;;;;;10002;4;10005;25;;;9998.5;12118.0
1;810600;PEARLS;9995;26;;;;;9998;12;10005;26;;;9996.5;12118.0
1;810600;BANANAS;4804;26;;;;;4811;26;;;;;4807.5;-578.8984375
1;810700;BANANAS;4805;1;4804;26;;;4809;3;4811;27;;;4807.0;-578.625
1;810700;PEARLS;9996;1;9995;26;;;10002;3;10004;1;10005;26;9999.0;12145.0
1;810800;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;12145.0
1;810800;BANANAS;4804;22;;;;;4811;22;;;;;4807.5;-573.421875
1;810900;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;12145.0
1;810900;BANANAS;4804;20;;;;;4811;20;;;;;4807.5;-567.65625
1;811000;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;12145.0
1;811000;BANANAS;4804;24;;;;;4810;24;;;;;4807.0;-566.875
1;811100;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;12145.0
1;811100;BANANAS;4804;23;;;;;4805;1;4811;23;;;4804.5;-573.296875
1;811200;PEARLS;9995;20;;;;;10002;10;10005;20;;;9998.5;12145.0
1;811200;BANANAS;4804;20;;;;;4809;9;4811;20;;;4806.5;-571.7734375
1;811300;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;12145.0
1;811300;BANANAS;4805;24;;;;;4806;3;4812;24;;;4805.5;-587.0625
1;811400;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;12145.0
1;811400;BANANAS;4805;30;;;;;4811;31;;;;;4808.0;-581.5234375
1;811500;PEARLS;9996;2;9995;20;;;9998;3;10002;8;10004;2;9997.0;12148.0
1;811500;BANANAS;4805;22;;;;;4810;7;4811;2;4812;20;4807.5;-586.1015625
1;811600;BANANAS;4806;1;4805;28;;;4812;29;;;;;4809.0;-597.71875
1;811600;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;12154.0
1;811700;BANANAS;4806;27;;;;;4813;28;;;;;4809.5;-615.6328125
1;811700;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;12154.0
1;811800;BANANAS;4807;2;4806;25;;;4813;27;;;;;4810.0;-614.75
1;811800;PEARLS;10000;6;9996;2;9995;25;10004;2;10005;25;;;10002.0;12154.0
1;811900;BANANAS;4807;24;;;;;4813;24;;;;;4810.0;-617.8671875
1;811900;PEARLS;10002;1;9996;1;9995;23;10004;1;10005;23;;;10003.0;12154.0
1;812000;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;12156.0
1;812000;BANANAS;4806;27;;;;;4813;27;;;;;4809.5;-609.046875
1;812100;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;12156.0
1;812100;BANANAS;4807;1;4806;21;;;4813;22;;;;;4810.0;-616.6875
1;812200;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;12156.0
1;812200;BANANAS;4807;21;;;;;4813;1;4814;20;;;4810.0;-625.0
1;812300;PEARLS;10002;1;9998;3;9996;1;10004;1;10005;23;;;10003.0;12156.0
1;812300;BANANAS;4808;3;4807;24;;;4810;4;4814;24;;;4809.0;-628.8671875
1;812400;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;12158.0
1;812400;BANANAS;4807;22;;;;;4814;22;;;;;4810.5;-632.4609375
1;812500;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;12158.0
1;812500;BANANAS;4807;28;;;;;4814;28;;;;;4810.5;-632.0625
1;812600;PEARLS;9995;22;;;;;10002;10;10005;22;;;9998.5;12158.0
1;812600;BANANAS;4807;22;;;;;4809;1;4812;10;4814;22;4808.0;-635.9921875
1;812700;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;12158.0
1;812700;BANANAS;4808;26;;;;;4814;26;;;;;4811.0;-638.078125
1;812800;PEARLS;10002;1;9996;2;9995;22;10004;2;10005;22;;;10003.0;12158.0
1;812800;BANANAS;4808;24;;;;;4814;24;;;;;4811.0;-640.0390625
1;812900;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;12160.0
1;812900;BANANAS;4807;28;;;;;4814;28;;;;;4810.5;-635.3515625
1;813000;PEARLS;9995;21;;;;;9998;3;10005;21;;;9996.5;12160.0
1;813000;BANANAS;4808;20;;;;;4814;21;;;;;4811.0;-637.375
1;813100;BANANAS;4809;4;4808;21;;;4815;21;;;;;4812.0;-644.75
1;813100;PEARLS;10000;3;9998;4;9995;21;10005;21;;;;;10002.5;12166.0
1;813200;BANANAS;4808;28;;;;;4811;2;4813;7;4815;28;4809.5;-648.5390625
1;813200;PEARLS;9996;1;9995;27;;;10002;7;10004;1;10005;27;9999.0;12166.0
1;813300;BANANAS;4809;2;4808;22;;;4815;24;;;;;4812.0;-655.8125
1;813300;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;12166.0
1;813400;BANANAS;4808;26;;;;;4814;1;4815;25;;;4811.0;-644.8359375
1;813400;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;12166.0
1;813500;BANANAS;4809;5;4808;27;;;4814;27;;;;;4811.5;-638.5234375
1;813500;PEARLS;9998;5;9996;1;9995;26;10004;1;10005;26;;;10001.0;12166.0
1;813600;BANANAS;4808;27;;;;;4814;1;4815;26;;;4811.0;-642.7578125
1;813600;PEARLS;9996;1;9995;26;;;9998;1;10004;1;10005;26;9997.0;12166.0
1;813700;BANANAS;4808;5;4807;22;;;4814;22;;;;;4811.0;-636.4296875
1;813700;PEARLS;9998;5;9995;22;;;10005;22;;;;;10001.5;12168.0
1;813800;BANANAS;4808;26;;;;;4812;8;4814;27;;;4810.0;-639.4375
1;813800;PEARLS;9995;27;;;;;10002;8;10005;27;;;9998.5;12168.0
1;813900;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;12168.0
1;813900;BANANAS;4808;31;;;;;4814;31;;;;;4811.0;-639.1640625
1;814000;PEARLS;10000;4;9995;24;;;10005;24;;;;;10002.5;12168.0
1;814000;BANANAS;4807;24;;;;;4814;24;;;;;4810.5;-632.3671875
1;814100;BANANAS;4807;25;;;;;4814;25;;;;;4810.5;-629.09375
1;814100;PEARLS;10002;1;9995;25;;;10005;25;;;;;10003.5;12168.0
1;814200;BANANAS;4807;22;;;;;4813;23;;;;;4810.0;-619.9609375
1;814200;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;12170.0
